age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,sex,capital_gain,capital_loss,hours_per_week,native_country,income
42,Private,328239,Some-college,10,Never-married,Other-service,Not-in-family,Male,0,0,40,United-States,<=50K
67,Local-gov,256821,HS-grad,9,Divorced,Protective-serv,Not-in-family,Male,0,0,20,United-States,<=50K
30,Local-gov,346122,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Husband,Male,5013,0,45,United-States,<=50K
40,Private,42703,Assoc-voc,11,Divorced,Craft-repair,Unmarried,Female,0,0,40,United-States,<=50K
17,Private,321880,10th,6,Never-married,Other-service,Own-child,Male,0,0,15,United-States,<=50K
69,Private,165017,HS-grad,9,Widowed,Machine-op-inspct,Unmarried,Male,2538,0,40,United-States,<=50K
39,Private,204501,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,United-States,>50K
45,Federal-gov,283037,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,United-States,<=50K
61,Private,175999,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,United-States,<=50K
42,Self-emp-not-inc,120837,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,2042,48,United-States,<=50K
37,Private,119098,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,50,United-States,>50K
47,Self-emp-not-inc,479611,Bachelors,13,Divorced,Sales,Not-in-family,Male,0,0,50,United-States,<=50K
38,Self-emp-not-inc,322143,Bachelors,13,Married-civ-spouse,Other-service,Husband,Male,0,0,10,United-States,<=50K
18,?,216508,HS-grad,9,Never-married,?,Own-child,Male,0,0,30,United-States,<=50K
55,Local-gov,28151,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Female,0,0,40,United-States,>50K
53,State-gov,229465,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,50,United-States,>50K
57,Private,69884,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,0,0,40,United-States,>50K
46,Private,405309,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,United-States,<=50K
45,Private,293691,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Female,0,1590,40,Japan,<=50K
31,Federal-gov,206823,Bachelors,13,Divorced,Protective-serv,Not-in-family,Male,0,0,50,United-States,>50K
36,Private,203482,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,United-States,>50K
57,Private,186386,Bachelors,13,Widowed,Prof-specialty,Unmarried,Male,10520,0,40,United-States,>50K
41,Private,289669,HS-grad,9,Widowed,Machine-op-inspct,Not-in-family,Female,0,0,40,United-States,<=50K
22,Private,203182,Bachelors,13,Never-married,Exec-managerial,Other-relative,Female,0,0,20,United-States,<=50K
22,Private,54825,HS-grad,9,Never-married,Sales,Not-in-family,Male,0,0,40,United-States,<=50K
37,Private,287031,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,5178,0,75,United-States,>50K
43,Private,62857,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,60,United-States,<=50K
25,Private,267426,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Male,0,0,40,United-States,<=50K
40,Private,191982,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,Female,0,0,40,United-States,>50K
46,Self-emp-inc,175958,12th,8,Married-civ-spouse,Craft-repair,Husband,Male,0,0,45,?,<=50K
46,Private,193047,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,United-States,>50K
34,Private,143392,HS-grad,9,Never-married,Sales,Own-child,Female,0,0,40,United-States,<=50K
61,Private,149405,HS-grad,9,Married-civ-spouse,Other-service,Husband,Male,0,0,40,United-States,<=50K
29,Private,194940,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,United-States,<=50K
22,?,283510,HS-grad,9,Never-married,?,Unmarried,Male,0,0,45,United-States,<=50K
19,Private,184710,Some-college,10,Never-married,Tech-support,Own-child,Male,0,0,30,United-States,<=50K
28,Private,46868,Masters,14,Never-married,Tech-support,Not-in-family,Female,0,0,40,United-States,<=50K
28,Self-emp-not-inc,209205,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,7298,0,40,United-States,>50K
66,?,160995,10th,6,Divorced,?,Not-in-family,Female,1086,0,20,United-States,<=50K
45,Private,189890,Assoc-acdm,12,Divorced,Prof-specialty,Unmarried,Female,5455,0,38,United-States,<=50K
45,Private,259463,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,United-States,>50K
47,Private,105273,Bachelors,13,Widowed,Craft-repair,Unmarried,Female,6497,0,40,United-States,<=50K
62,Private,174201,9th,5,Widowed,Other-service,Unmarried,Female,0,0,25,United-States,<=50K
39,Private,249720,Bachelors,13,Divorced,Exec-managerial,Unmarried,Female,0,0,60,United-States,<=50K
54,Self-emp-not-inc,109418,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Female,0,1977,35,United-States,>50K
40,Private,121956,Bachelors,13,Married-spouse-absent,Prof-specialty,Not-in-family,Male,13550,0,40,Cambodia,>50K
31,Private,188246,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,50,United-States,<=50K
42,Private,93770,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Wife,Female,0,0,40,United-States,>50K
38,Local-gov,84570,Some-college,10,Never-married,Adm-clerical,Own-child,Female,0,0,40,United-States,<=50K
42,State-gov,39239,Masters,14,Never-married,Prof-specialty,Not-in-family,Male,0,0,70,United-States,<=50K
51,Private,110458,Bachelors,13,Separated,Prof-specialty,Not-in-family,Male,0,0,40,United-States,<=50K
21,Private,124589,HS-grad,9,Never-married,Sales,Own-child,Female,0,0,40,United-States,<=50K
36,Private,106964,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,United-States,<=50K
44,Private,266135,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,50,United-States,>50K
27,Local-gov,172091,HS-grad,9,Never-married,Craft-repair,Unmarried,Male,0,0,40,United-States,<=50K
25,Private,41526,Bachelors,13,Never-married,Craft-repair,Own-child,Male,0,0,30,Canada,<=50K
44,Private,252202,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Female,0,0,40,United-States,<=50K
41,Private,191814,HS-grad,9,Married-civ-spouse,Adm-clerical,Own-child,Male,0,0,40,United-States,<=50K
20,?,273701,Some-college,10,Never-married,?,Other-relative,Male,34095,0,10,United-States,<=50K
46,State-gov,421223,Some-college,10,Never-married,Exec-managerial,Not-in-family,Female,0,0,40,United-States,<=50K
52,Private,164135,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,United-States,>50K
23,Private,335067,Bachelors,13,Never-married,Sales,Not-in-family,Male,0,0,50,United-States,<=50K
35,Private,267966,11th,7,Never-married,Machine-op-inspct,Not-in-family,Male,0,0,50,United-States,<=50K
21,Private,163870,Some-college,10,Never-married,Handlers-cleaners,Own-child,Male,0,0,30,United-States,<=50K
71,Private,228806,9th,5,Divorced,Priv-house-serv,Not-in-family,Female,0,0,6,United-States,<=50K
64,Self-emp-inc,161325,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,Male,0,1887,50,United-States,>50K
49,Self-emp-inc,127111,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,50,United-States,<=50K
24,Private,235722,HS-grad,9,Never-married,Other-service,Not-in-family,Male,0,0,40,United-States,<=50K
32,Private,160362,Some-college,10,Divorced,Other-service,Other-relative,Male,0,0,40,Nicaragua,<=50K
23,Private,199908,11th,7,Married-civ-spouse,Transport-moving,Husband,Male,0,0,50,United-States,<=50K
63,?,331527,HS-grad,9,Married-civ-spouse,?,Husband,Male,0,0,14,United-States,<=50K
30,Private,341051,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,15024,0,60,United-States,>50K
22,Private,180060,Bachelors,13,Never-married,Exec-managerial,Unmarried,Male,0,0,40,United-States,<=50K
66,Local-gov,36364,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,2267,40,United-States,<=50K
20,?,124954,Some-college,10,Never-married,?,Own-child,Male,0,0,30,United-States,<=50K
41,Private,115932,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,99999,0,50,United-States,>50K
26,Private,210714,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,52,United-States,>50K
49,Private,53893,HS-grad,9,Divorced,Transport-moving,Not-in-family,Male,0,0,40,United-States,<=50K
50,Private,104501,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Male,0,1980,40,United-States,<=50K
56,Private,174533,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Female,0,0,45,United-States,>50K
24,Private,127139,Some-college,10,Never-married,Adm-clerical,Own-child,Female,0,0,40,United-States,<=50K
25,Private,201635,Bachelors,13,Never-married,Exec-managerial,Not-in-family,Female,0,0,50,United-States,<=50K
53,?,181317,HS-grad,9,Married-civ-spouse,?,Husband,Male,0,0,40,United-States,<=50K
25,Private,458549,1st-4th,2,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,96,Mexico,<=50K
46,Self-emp-not-inc,102308,Bachelors,13,Married-civ-spouse,Sales,Husband,Male,0,2415,40,United-States,>50K
44,Private,353396,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,45,United-States,<=50K
24,Private,69640,Bachelors,13,Never-married,Sales,Own-child,Male,0,0,40,United-States,<=50K
58,Federal-gov,243929,Bachelors,13,Never-married,Prof-specialty,Not-in-family,Male,0,0,48,United-States,<=50K
20,Private,32732,Some-college,10,Never-married,Other-service,Not-in-family,Male,0,0,45,United-States,<=50K
18,?,36348,Some-college,10,Never-married,?,Own-child,Male,0,0,48,United-States,<=50K
36,Private,35429,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,60,United-States,<=50K
69,Private,145656,Some-college,10,Widowed,Adm-clerical,Not-in-family,Female,0,0,24,United-States,<=50K
39,Self-emp-inc,286261,Masters,14,Never-married,Prof-specialty,Not-in-family,Female,0,0,40,United-States,<=50K
20,?,200967,Some-college,10,Never-married,?,Own-child,Female,0,0,12,United-States,<=50K
18,Private,338836,HS-grad,9,Never-married,Other-service,Own-child,Male,0,0,20,United-States,<=50K
30,Self-emp-inc,127651,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,1887,48,United-States,>50K
62,Private,147627,9th,5,Never-married,Priv-house-serv,Not-in-family,Female,1055,0,22,United-States,<=50K
29,Local-gov,179681,HS-grad,9,Never-married,Transport-moving,Own-child,Female,0,0,37,United-States,<=50K
18,Private,271935,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Female,0,0,40,United-States,<=50K
33,Private,217460,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,United-States,>50K
29,Private,170301,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,2829,0,40,United-States,<=50K
21,Private,211013,Assoc-voc,11,Married-civ-spouse,Other-service,Other-relative,Female,0,0,50,Mexico,<=50K
23,Private,95989,Some-college,10,Never-married,Other-service,Own-child,Female,0,0,30,United-States,<=50K
46,Private,57914,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Male,0,0,40,United-States,<=50K
40,Private,117917,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,50,United-States,<=50K
19,Private,162094,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Male,0,0,40,United-States,<=50K
44,Private,193494,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Male,0,0,72,United-States,>50K
58,Private,146477,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,15024,0,40,Greece,>50K
34,Private,164190,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Male,0,1902,38,United-States,>50K
60,State-gov,165827,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,55,United-States,<=50K
25,Private,163396,Some-college,10,Never-married,Tech-support,Not-in-family,Female,0,0,40,United-States,<=50K
28,Private,355259,Masters,14,Never-married,Prof-specialty,Not-in-family,Female,0,0,40,United-States,>50K
41,Private,173682,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Male,0,0,43,United-States,>50K
26,Private,225279,Some-college,10,Never-married,Prof-specialty,Not-in-family,Male,0,1602,40,?,<=50K
47,Private,239439,11th,7,Married-civ-spouse,Machine-op-inspct,Wife,Female,0,0,40,United-States,<=50K
58,Private,117477,HS-grad,9,Divorced,Adm-clerical,Unmarried,Female,0,0,36,United-States,<=50K
44,Private,317535,1st-4th,2,Married-civ-spouse,Protective-serv,Other-relative,Male,0,0,40,Mexico,<=50K
38,Private,102350,Some-college,10,Divorced,Craft-repair,Unmarried,Male,0,0,40,United-States,<=50K
17,?,172145,10th,6,Never-married,?,Own-child,Female,0,0,40,United-States,<=50K
30,Self-emp-inc,124420,HS-grad,9,Divorced,Exec-managerial,Not-in-family,Male,4650,0,40,United-States,<=50K
34,Private,148291,HS-grad,9,Married-civ-spouse,Tech-support,Wife,Female,0,0,32,United-States,<=50K
23,Self-emp-not-inc,111296,11th,7,Never-married,Craft-repair,Own-child,Male,0,0,50,Mexico,<=50K
32,Private,43403,Some-college,10,Divorced,Farming-fishing,Not-in-family,Female,0,1590,54,United-States,<=50K
69,Local-gov,179813,10th,6,Married-civ-spouse,Transport-moving,Husband,Male,0,0,10,United-States,<=50K
46,Private,403911,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,United-States,>50K
34,Private,175413,Assoc-acdm,12,Divorced,Sales,Unmarried,Female,0,0,45,United-States,<=50K
65,Private,94552,Some-college,10,Divorced,Adm-clerical,Not-in-family,Female,0,0,40,United-States,<=50K
32,?,143162,10th,6,Married-civ-spouse,?,Wife,Female,0,0,40,United-States,<=50K
29,Private,152503,Some-college,10,Never-married,Handlers-cleaners,Not-in-family,Male,0,0,45,United-States,<=50K
41,Private,184466,11th,7,Married-civ-spouse,Protective-serv,Husband,Male,0,0,55,United-States,<=50K
54,?,172991,HS-grad,9,Married-civ-spouse,?,Husband,Male,0,0,40,United-States,<=50K
34,Private,107793,HS-grad,9,Divorced,Craft-repair,Not-in-family,Male,0,0,40,United-States,<=50K
36,Local-gov,241962,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Male,0,0,40,United-States,<=50K
53,Private,290640,HS-grad,9,Married-civ-spouse,Other-service,Husband,Male,0,0,50,Germany,>50K
25,Private,189027,Bachelors,13,Never-married,Handlers-cleaners,Own-child,Male,0,0,40,United-States,<=50K
20,Private,301199,Some-college,10,Never-married,Other-service,Own-child,Female,0,0,24,United-States,<=50K
24,Private,122166,Some-college,10,Never-married,Adm-clerical,Own-child,Female,0,0,40,Iran,<=50K
21,Private,120326,Some-college,10,Never-married,Adm-clerical,Own-child,Female,0,0,40,United-States,<=50K
61,Private,163393,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,Male,0,0,20,United-States,<=50K
30,Private,75755,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,United-States,<=50K
35,Private,145704,HS-grad,9,Married-civ-spouse,Prof-specialty,Wife,Female,3942,0,35,United-States,<=50K
64,Private,169604,11th,7,Married-civ-spouse,Transport-moving,Husband,Male,0,0,40,United-States,<=50K
41,Private,29762,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,60,United-States,<=50K
33,Private,63079,HS-grad,9,Divorced,Adm-clerical,Unmarried,Female,0,0,40,United-States,<=50K
36,Private,28572,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,50,United-States,<=50K
42,State-gov,219553,Masters,14,Divorced,Prof-specialty,Not-in-family,Female,0,0,38,United-States,<=50K
42,Private,139126,HS-grad,9,Divorced,Transport-moving,Not-in-family,Male,0,0,40,United-States,<=50K
80,Self-emp-not-inc,132728,HS-grad,9,Never-married,Exec-managerial,Not-in-family,Male,0,0,20,United-States,<=50K
34,Private,193565,11th,7,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,United-States,<=50K
20,Private,262749,Some-college,10,Never-married,Machine-op-inspct,Own-child,Male,0,0,40,United-States,<=50K
30,Private,87469,HS-grad,9,Never-married,Other-service,Not-in-family,Male,0,0,40,United-States,<=50K
60,Private,127084,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Male,0,2042,34,United-States,<=50K
46,Private,194698,Bachelors,13,Never-married,Prof-specialty,Own-child,Male,0,0,60,United-States,<=50K
60,Self-emp-inc,376133,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Female,15024,0,15,United-States,>50K
43,State-gov,23157,HS-grad,9,Never-married,Transport-moving,Not-in-family,Male,0,0,60,United-States,<=50K
38,Private,164050,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Male,0,0,40,United-States,>50K
23,Private,189468,Assoc-voc,11,Married-civ-spouse,Machine-op-inspct,Own-child,Female,0,0,30,United-States,<=50K
29,Private,205903,HS-grad,9,Never-married,Other-service,Own-child,Male,0,0,40,United-States,<=50K
24,Private,258700,5th-6th,3,Never-married,Farming-fishing,Other-relative,Male,0,0,40,Mexico,<=50K
36,Private,201519,Bachelors,13,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,40,United-States,>50K
17,?,48703,11th,7,Never-married,?,Own-child,Female,0,0,30,United-States,<=50K
55,Private,185459,Masters,14,Married-civ-spouse,Sales,Husband,Male,0,0,50,United-States,>50K
23,Private,202284,Bachelors,13,Never-married,Sales,Own-child,Male,0,0,20,United-States,<=50K
43,Private,160943,HS-grad,9,Married-civ-spouse,Other-service,Husband,Male,0,0,40,United-States,>50K
32,Private,172415,HS-grad,9,Never-married,Other-service,Unmarried,Female,0,0,40,United-States,<=50K
37,Private,188503,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Female,0,0,35,United-States,<=50K
60,Private,199378,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,United-States,<=50K
64,Federal-gov,175534,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,China,>50K
32,Private,205581,Some-college,10,Separated,Tech-support,Unmarried,Female,0,0,50,United-States,<=50K
45,Private,185437,Assoc-acdm,12,Divorced,Craft-repair,Not-in-family,Female,0,0,55,United-States,<=50K
58,Self-emp-inc,78104,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,45,United-States,<=50K
73,Private,173047,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,15,United-States,<=50K
52,Private,222646,12th,8,Separated,Machine-op-inspct,Other-relative,Female,0,0,40,Cuba,<=50K
52,Self-emp-not-inc,103794,Assoc-voc,11,Divorced,Prof-specialty,Not-in-family,Female,0,0,35,United-States,<=50K
44,Private,322391,11th,7,Separated,Other-service,Unmarried,Female,0,0,30,United-States,<=50K
40,Private,176602,HS-grad,9,Divorced,Other-service,Not-in-family,Male,0,0,40,United-States,<=50K
41,Self-emp-inc,230168,Some-college,10,Married-civ-spouse,Sales,Husband,Male,0,0,91,United-States,<=50K
23,Private,241185,HS-grad,9,Never-married,Adm-clerical,Not-in-family,Female,0,0,40,United-States,<=50K
38,Private,187264,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,Female,0,0,55,United-States,<=50K
18,Self-emp-not-inc,40293,HS-grad,9,Never-married,Farming-fishing,Other-relative,Male,0,0,40,United-States,<=50K
25,Private,243786,Bachelors,13,Never-married,Other-service,Not-in-family,Female,0,0,37,United-States,<=50K
29,Private,251905,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,Male,0,0,45,United-States,<=50K
39,Private,218490,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,1977,40,United-States,>50K
46,Private,358886,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,United-States,<=50K
45,Private,329603,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,Poland,>50K
28,Private,73037,10th,6,Never-married,Transport-moving,Unmarried,Male,0,0,30,United-States,<=50K
25,Private,190107,Bachelors,13,Never-married,Craft-repair,Own-child,Male,0,0,40,United-States,<=50K
36,State-gov,112074,Doctorate,16,Never-married,Prof-specialty,Not-in-family,Male,0,0,45,United-States,<=50K
47,Local-gov,123681,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,7688,0,60,United-States,>50K
26,Private,31350,11th,7,Never-married,Farming-fishing,Not-in-family,Male,0,0,50,United-States,<=50K
20,Private,236769,Some-college,10,Never-married,Handlers-cleaners,Own-child,Male,0,0,40,United-States,<=50K
46,Private,403911,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,1902,40,United-States,>50K
42,Self-emp-inc,144236,Some-college,10,Never-married,Sales,Not-in-family,Male,0,0,60,United-States,<=50K
51,Private,165614,Masters,14,Never-married,Prof-specialty,Not-in-family,Male,0,0,55,United-States,>50K
47,Private,103020,7th-8th,4,Married-civ-spouse,Machine-op-inspct,Wife,Female,0,0,40,Puerto-Rico,<=50K
40,Federal-gov,77332,Some-college,10,Divorced,Adm-clerical,Not-in-family,Female,0,0,50,United-States,<=50K
34,Private,189759,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,1977,45,United-States,>50K
29,Self-emp-not-inc,151476,Assoc-voc,11,Never-married,Adm-clerical,Not-in-family,Female,2174,0,40,United-States,<=50K
53,Private,276515,Bachelors,13,Never-married,Exec-managerial,Own-child,Male,0,0,40,Cuba,<=50K
49,Private,163229,HS-grad,9,Divorced,Craft-repair,Not-in-family,Male,0,0,50,United-States,<=50K
18,Private,188076,11th,7,Never-married,Other-service,Own-child,Female,0,0,20,United-States,<=50K
52,Private,145271,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,United-States,<=50K
60,Self-emp-inc,171315,HS-grad,9,Divorced,Craft-repair,Not-in-family,Male,0,0,40,United-States,<=50K
36,Local-gov,247807,Assoc-voc,11,Never-married,Protective-serv,Not-in-family,Male,0,0,40,United-States,>50K
42,Private,194636,HS-grad,9,Married-civ-spouse,Sales,Husband,Male,0,0,40,United-States,<=50K
43,Private,169383,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,45,United-States,>50K
32,Private,132601,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,50,United-States,<=50K
28,Private,339372,Some-college,10,Never-married,Sales,Not-in-family,Male,0,0,40,United-States,<=50K
17,Self-emp-not-inc,60116,10th,6,Never-married,Adm-clerical,Own-child,Male,0,0,10,United-States,<=50K
48,Private,413363,11th,7,Married-civ-spouse,Transport-moving,Husband,Male,0,2002,40,United-States,<=50K
17,Local-gov,32124,9th,5,Never-married,Other-service,Own-child,Male,0,0,9,United-States,<=50K
35,Self-emp-not-inc,166416,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,99,United-States,<=50K
24,Private,209782,Bachelors,13,Never-married,Sales,Own-child,Female,0,0,40,United-States,<=50K
45,Self-emp-inc,160440,HS-grad,9,Divorced,Exec-managerial,Not-in-family,Male,0,0,42,United-States,<=50K
40,State-gov,269733,Assoc-voc,11,Never-married,Craft-repair,Not-in-family,Male,0,0,40,United-States,<=50K
47,Private,46044,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,40,United-States,<=50K
24,Private,52242,HS-grad,9,Married-civ-spouse,Sales,Wife,Female,0,0,40,United-States,>50K
73,Self-emp-not-inc,109833,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,30,United-States,<=50K
47,Local-gov,172246,Masters,14,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,60,United-States,>50K
38,Federal-gov,161463,Some-college,10,Married-civ-spouse,Other-service,Husband,Male,0,0,40,United-States,<=50K
32,Private,44677,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Male,0,0,40,United-States,<=50K
55,Private,271710,Some-college,10,Never-married,Adm-clerical,Not-in-family,Male,0,0,45,United-States,<=50K
21,Private,65038,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Male,0,0,40,United-States,<=50K
42,Private,115511,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,50,United-States,<=50K
26,State-gov,109193,Some-college,10,Never-married,Craft-repair,Not-in-family,Female,0,0,40,United-States,<=50K
43,Private,111252,Some-college,10,Married-civ-spouse,Transport-moving,Husband,Male,0,0,42,United-States,<=50K
39,Local-gov,177907,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,Male,0,1887,40,United-States,>50K
37,Private,271767,Masters,14,Separated,Exec-managerial,Not-in-family,Male,0,0,45,United-States,>50K
35,Private,168322,11th,7,Married-civ-spouse,Farming-fishing,Husband,Male,0,0,40,United-States,<=50K
28,Local-gov,283227,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Male,0,0,65,United-States,<=50K
34,State-gov,287908,HS-grad,9,Never-married,Other-service,Own-child,Male,0,0,42,United-States,<=50K
36,Private,152621,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Male,0,0,40,Canada,>50K
35,Self-emp-not-inc,195744,HS-grad,9,Divorced,Craft-repair,Not-in-family,Male,0,0,50,United-States,<=50K
20,Private,199011,Some-college,10,Never-married,Handlers-cleaners,Own-child,Male,0,0,12,United-States,<=50K
33,Private,248584,Some-college,10,Married-civ-spouse,Other-service,Husband,Male,0,0,50,United-States,<=50K
20,Private,48121,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Male,0,0,40,United-States,<=50K
40,Private,214891,Bachelors,13,Married-spouse-absent,Transport-moving,Own-child,Male,0,0,45,?,<=50K
27,?,129661,Assoc-voc,11,Married-civ-spouse,?,Wife,Female,0,0,40,United-States,>50K
23,?,86337,Some-college,10,Never-married,?,Not-in-family,Female,0,0,15,United-States,<=50K
35,Private,63921,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,40,United-States,<=50K
65,?,224472,Prof-school,15,Never-married,?,Not-in-family,Male,25124,0,80,United-States,>50K
34,Local-gov,207383,Masters,14,Widowed,Prof-specialty,Not-in-family,Female,0,0,40,United-States,<=50K
22,State-gov,156773,Some-college,10,Never-married,Prof-specialty,Not-in-family,Male,0,0,15,?,<=50K
20,Private,36235,Assoc-acdm,12,Never-married,Adm-clerical,Not-in-family,Female,0,0,40,United-States,<=50K
49,Self-emp-not-inc,111066,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,Male,0,0,50,United-States,>50K
31,Private,193477,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Male,0,0,55,United-States,<=50K
54,Self-emp-inc,149650,HS-grad,9,Divorced,Other-service,Not-in-family,Male,0,0,40,Canada,<=50K
42,Private,180032,Masters,14,Never-married,Prof-specialty,Not-in-family,Female,0,0,40,United-States,<=50K
25,Private,67467,HS-grad,9,Married-civ-spouse,Tech-support,Husband,Male,0,0,40,United-States,<=50K
29,Private,22641,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Male,0,0,45,United-States,<=50K
30,Private,26543,Bachelors,13,Divorced,Other-service,Not-in-family,Male,0,0,40,United-States,<=50K
29,Private,208577,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,United-States,>50K
19,Self-emp-not-inc,67929,Some-college,10,Never-married,Farming-fishing,Own-child,Male,0,0,50,United-States,<=50K
50,Local-gov,226497,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Male,0,0,52,United-States,>50K
46,Private,185673,HS-grad,9,Divorced,Transport-moving,Not-in-family,Male,0,0,40,United-States,<=50K
55,Private,31905,Masters,14,Married-civ-spouse,Exec-managerial,Husband,Male,0,1977,40,United-States,>50K
41,Private,185267,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,Male,0,0,40,United-States,<=50K
